title,media,date,datetime,desc,link,img
"Table tennis plans to allow Russian paddlers back, ITTF says it’s acting on IOC’s advice",The Indian Express,1 month ago,2023-04-12 12:40:44.206287,"Brij Bhushan Sharan Singh at his residence · Probing allegations against Brij Bhushan, in January, Govt had flagged th.",https://indianexpress.com/article/sports/sport-others/table-tennis-plans-to-allow-russian-paddlers-back-ittf-says-its-acting-on-iocs-advice-8529001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Deadly fire erupts in Mexican immigration detention center: Migrants protest deportation, dozens killed",Times of India,1 month ago,2023-04-12 12:40:44.194851,Brij Bhushan Sharan Singh: 'Girls who have levelled allegations belonged to same 'akhada. 01:59. Brij Bhushan Sharan Singh: 'Girls who have levelled...,https://m.timesofindia.com/videos/toi-original/deadly-fire-erupts-in-mexican-immigration-detention-center-migrants-protest-deportation-dozens-killed/videoshow/99078074.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"BBC Punjabi’s Twitter account blocked, restored hours later",Tribune India,1 month ago,2023-04-12 12:40:44.182828,"The government had also withheld the Twitter accounts of Canadian politician Jagmeet Singh, poet Rupi Kaur, voluntary organisation United Sikhs,...",https://www.tribuneindia.com/news/punjab/bbc-punjabis-twitter-account-blocked-restored-hours-later-492120,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"New UP BJP team charts out strategies for civic, Lok Sabha polls",Times of India,1 month ago,2023-04-12 12:40:44.170731,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi...",https://m.timesofindia.com/city/lucknow/new-bjp-team-charts-out-strategies-for-civic-ls-polls/articleshow/99104843.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Haryana CM Manohar Lal Khattar releases coffee table book ‘Sikh Business Leaders of India’,Times of India,1 month ago,2023-04-12 12:40:50.324402,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/gurgaon/haryana-cm-manohar-lal-khattar-releases-coffee-table-book-sikh-business-leaders-of-india/articleshow/99164215.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"'Rs 48,20,69,00,00,000 corruption under Congress rule': BJP releases first episode of 'Congress Files'",Times of India,1 month ago,2023-04-12 12:40:50.313064,"The government was led by Manmohan Singh, who turned a blind eye to all the corruption that kept on happening under his rule. In those days, papers were...",https://m.timesofindia.com/india/rs-4820690000000-corruption-under-congress-rule-bjp-releases-first-episode-of-congress-files/articleshow/99187778.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Paper leak case: Main accused BJP functionary held in Haridwar,Times of India,1 month ago,2023-04-12 12:40:50.301572,"Paper leak case: Main accused BJP functionary held in Haridwar ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi Adityanath...",https://m.timesofindia.com/city/dehradun/paper-leak-case-main-accused-bjp-functionary-held-in-haridwar/articleshow/99180461.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Congress will come to power again in Rajasthan: CM Ashok Gehlot,Times of India,1 month ago,2023-04-12 12:40:50.286732,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi...",https://m.timesofindia.com/city/ajmer/congress-will-come-to-power-again-in-rajasthan-cm-ashok-gehlot/articleshow/99160955.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Sidhu Moose Wala’s dad Balkaur Singh says will highlight rising lawlessness in Punjab,Times of India,1 month ago,2023-04-12 12:40:50.275182,BATHINDA: Slain singer Sidhu Moose Wala's father Balkaur Singh on Sunday announced he would be campaigning for the May 10 Lok Sabha bypoll from Jalandhar...,https://m.timesofindia.com/city/chandigarh/moose-walas-dad-says-will-highlight-rising-lawlessness/articleshow/99199626.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
“Punjab is waiting for him…” says Media Advisor as Navjot Sidhu slated to come out of jail,Times of India,1 month ago,2023-04-12 12:40:50.263564,"Navjot Singh Sidhu's Media Advisor Surinder Dalla on April 01 said that the whole of Punjab is waiting for Sidhu to come out of jail. He said, “Navjot Singh...",https://m.timesofindia.com/videos/news/punjab-is-waiting-for-him-says-media-advisor-as-navjot-sidhu-slated-to-come-out-of-jail/videoshow/99172683.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Punjab cabinet enhances crop compensation by 25 percent at ...,Tehelka,1 month ago,2023-04-12 12:40:50.251708,Why is Brij Bhushan Sharan Singh not being arrested despite POCSO Act charges: Sidhu · Kharge calls for reviving voice of workers on International Labour...,http://tehelka.com/punjab-cabinet-enhances-crop-compensation-by-25-percent-at-rs-15000-per-acre/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
AAP slams reports of threat to CM’s daughter,Times of India,1 month ago,2023-04-12 12:40:50.239647,"AAP slams reports of threat to CM's daughter ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi Adityanath receives death...",https://m.timesofindia.com/city/chandigarh/aap-slams-reports-of-threat-to-cms-daughter/articleshow/99160966.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Peace, harmony Jalandhar bypoll plank: Shiromani Akali Dal",Times of India,1 month ago,2023-04-12 12:40:50.226824,"The core committee meeting, held under SAD chief Sukhbir Singh Badal, authorised the party president to select the candidate for the Jalandhar bypoll.",https://m.timesofindia.com/city/chandigarh/peace-harmony-jal-bypoll-plank-sad/articleshow/99181672.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"At Rajput mahapanchayat in Jaipur, Karni Sena pushes for higher EWS quota, welfare board",The Indian Express,1 month ago,2023-04-12 12:40:50.213588,"Among those who attended the event were BJP MP from Kaiserganj, UP, Brij Bhushan Sharan Singh and UP govt MoS Raghuraj Singh. Advertisement. Listen to this...",https://indianexpress.com/article/political-pulse/rajput-mahapanchayat-karni-sena-pushes-for-higher-ews-quota-welfare-board-8534123/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Haryana CM Manohar Lal Khattar releases coffee table book ‘Sikh Business Leaders of India’,Times of India,1 month ago,2023-04-12 12:40:44.886696,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/gurgaon/haryana-cm-manohar-lal-khattar-releases-coffee-table-book-sikh-business-leaders-of-india/articleshow/99164215.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"'Rs 48,20,69,00,00,000 corruption under Congress rule': BJP releases first episode of 'Congress Files'",Times of India,1 month ago,2023-04-12 12:40:44.875463,"The government was led by Manmohan Singh, who turned a blind eye to all the corruption that kept on happening under his rule. In those days, papers were...",https://m.timesofindia.com/india/rs-4820690000000-corruption-under-congress-rule-bjp-releases-first-episode-of-congress-files/articleshow/99187778.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Paper leak case: Main accused BJP functionary held in Haridwar,Times of India,1 month ago,2023-04-12 12:40:44.864526,"Paper leak case: Main accused BJP functionary held in Haridwar ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi Adityanath...",https://m.timesofindia.com/city/dehradun/paper-leak-case-main-accused-bjp-functionary-held-in-haridwar/articleshow/99180461.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Congress will come to power again in Rajasthan: CM Ashok Gehlot,Times of India,1 month ago,2023-04-12 12:40:44.853001,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi...",https://m.timesofindia.com/city/ajmer/congress-will-come-to-power-again-in-rajasthan-cm-ashok-gehlot/articleshow/99160955.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Sidhu Moose Wala’s dad Balkaur Singh says will highlight rising lawlessness in Punjab,Times of India,1 month ago,2023-04-12 12:40:44.842039,BATHINDA: Slain singer Sidhu Moose Wala's father Balkaur Singh on Sunday announced he would be campaigning for the May 10 Lok Sabha bypoll from Jalandhar...,https://m.timesofindia.com/city/chandigarh/moose-walas-dad-says-will-highlight-rising-lawlessness/articleshow/99199626.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
“Punjab is waiting for him…” says Media Advisor as Navjot Sidhu slated to come out of jail,Times of India,1 month ago,2023-04-12 12:40:44.830358,"Navjot Singh Sidhu's Media Advisor Surinder Dalla on April 01 said that the whole of Punjab is waiting for Sidhu to come out of jail. He said, “Navjot Singh...",https://m.timesofindia.com/videos/news/punjab-is-waiting-for-him-says-media-advisor-as-navjot-sidhu-slated-to-come-out-of-jail/videoshow/99172683.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Punjab cabinet enhances crop compensation by 25 percent at ...,Tehelka,1 month ago,2023-04-12 12:40:44.818558,Why is Brij Bhushan Sharan Singh not being arrested despite POCSO Act charges: Sidhu · Kharge calls for reviving voice of workers on International Labour...,http://tehelka.com/punjab-cabinet-enhances-crop-compensation-by-25-percent-at-rs-15000-per-acre/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
AAP slams reports of threat to CM’s daughter,Times of India,1 month ago,2023-04-12 12:40:44.806759,"AAP slams reports of threat to CM's daughter ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi Adityanath receives death...",https://m.timesofindia.com/city/chandigarh/aap-slams-reports-of-threat-to-cms-daughter/articleshow/99160966.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Peace, harmony Jalandhar bypoll plank: Shiromani Akali Dal",Times of India,1 month ago,2023-04-12 12:40:44.794506,"The core committee meeting, held under SAD chief Sukhbir Singh Badal, authorised the party president to select the candidate for the Jalandhar bypoll.",https://m.timesofindia.com/city/chandigarh/peace-harmony-jal-bypoll-plank-sad/articleshow/99181672.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"At Rajput mahapanchayat in Jaipur, Karni Sena pushes for higher EWS quota, welfare board",The Indian Express,1 month ago,2023-04-12 12:40:44.777398,"Among those who attended the event were BJP MP from Kaiserganj, UP, Brij Bhushan Sharan Singh and UP govt MoS Raghuraj Singh. Advertisement. Listen to this...",https://indianexpress.com/article/political-pulse/rajput-mahapanchayat-karni-sena-pushes-for-higher-ews-quota-welfare-board-8534123/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
‘Regulatory frameworks will boost green hydrogen ecosystem’,Times of India,1 month ago,2023-04-12 12:40:56.133357,"Bhupinder Singh Bhalla, secretary, Union ministry of new and renewable energy (MNRE), said, “Creating policy mechanisms and regulatory frameworks along with...",https://m.timesofindia.com/city/ahmedabad/regulatory-frameworks-will-boost-green-hydrogen-ecosystem/articleshow/99199106.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
BioNEST-BHU selected under UP Start-Up Policy,Times of India,1 month ago,2023-04-12 12:40:56.119775,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR...",https://m.timesofindia.com/city/varanasi/bionest-bhu-selected-under-up-start-up-policy/articleshow/99181750.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Driver killed, 11 hurt as 2 vehicles collide in Uttarakhand",Times of India,1 month ago,2023-04-12 12:40:56.108392,"RUDRAPUR: A taxi on its way from Ramnagara Madhotanda in Pilibhit, Uttar Pradesh, to Rudrapur, Udham Singh Nagar, collided head-on with a car near the...",https://m.timesofindia.com/city/dehradun/driver-killed-11-hurt-as-2-vehicles-collide-in-uttarakhand/articleshow/99197419.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Oscar Pistorius denied parole for murder of Reeva Steenkamp; parole board says he hasn’t served enough time,The Indian Express,1 month ago,2023-04-12 12:40:56.096987,... against WFI chief Brij Bhushan · Wrestlers Protest Live Updates: Protesting wrestlers threaten to return m... Brij Bhushan Sharan Singh at his residence.,https://indianexpress.com/article/sports/sport-others/oscar-pistorius-denied-parole-hasnt-served-enough-time-8531152/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Public library opened in east Delhi,Times of India,1 month ago,2023-04-12 12:40:56.085620,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/delhi/public-library-opened-in-east-delhi/articleshow/99197827.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
DG prisons among 5 senior IPS officers shunted in state,Times of India,1 month ago,2023-04-12 12:40:56.073974,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/lucknow/dg-prisons-among-5-senior-ips-officers-shunted-in-state/articleshow/99161110.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Now, you can monitor relaying of roads in Chennai",Times of India,1 month ago,2023-04-12 12:40:56.062462,"Corporation commissioner Gagandeep Singh Bedi said, ""We want the public to know about the roads being laid, so that there is transparency in the...",https://m.timesofindia.com/city/chennai/now-you-can-monitor-relaying-of-roads-in-chennai/articleshow/99180578.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Venkatesh Iyer yearns to regain his mojo at KKR in IPL 2023,Sportstar,1 month ago,2023-04-12 12:40:56.050866,IPL 2023 · Shaili Singh. LATEST NEWS. Brij Bhushan Sharan Singh · Kerala Blasters · Neeraj Chopra · Mumbai Indians · Arjun tendulkar.,https://sportstar.thehindu.com/cricket/ipl/ipl-news/venkatesh-iyer-100-hundred-fifty-half-century-kkr-ipl-2023-stats-kolkata-knight-riders-interview-feature/article66683276.ece,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Brar appointed additional judge of Punjab and Haryana HC,Times of India,1 month ago,2023-04-12 12:40:56.039000,"Brar appointed additional judge of Punjab and Haryana HC ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi Adityanath...",https://m.timesofindia.com/city/chandigarh/brar-appointed-additional-judge-of-hc/articleshow/99160935.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Mamata Banerjee has created Islamic state-like environment in West Bengal: Giriraj Singh,Times of India,1 month ago,2023-04-12 12:40:56.026984,Union minister Giriraj Singh slammed West Bengal chief minister Mamata Banerjee saying that she has created an Islamic state-like environment in the state.,https://m.timesofindia.com/videos/toi-original/mamata-banerjee-has-created-islamic-state-like-environment-in-west-bengal-giriraj-singh/videoshow/99151210.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
